"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.08836922477066e-28,1.87399320608142,0.346,0.248,3.12232082795462e-24,"7","AHRR"
2.15554921058792e-28,1.18684812445846,0.524,0.568,3.22276162475e-24,"7","SLC26A7"
1.21965217172252e-27,0.567406793082071,0.631,0.86,1.82350196194233e-23,"7","CORO7"
1.74319364614776e-27,0.766021034483081,0.593,0.778,2.60624882035551e-23,"7","SRXN1"
1.18936735934199e-26,0.749433569933929,0.602,0.799,1.77822313895221e-22,"7","EEF1AKMT2"
1.67750377576494e-26,0.58799052997952,0.621,0.837,2.50803589514616e-22,"7","SYT1"
3.05746653024961e-26,1.99941778473621,0.283,0.181,4.5712182093762e-22,"7","MILIP"
3.60117648280652e-26,1.63868156294747,0.4,0.338,5.38411895944402e-22,"7","MAML1"
1.89815550805425e-25,0.826391754390468,0.577,0.751,2.83793230009191e-21,"7","DOK4"
4.01844616823466e-25,0.827854630827758,0.587,0.769,6.00797886612764e-21,"7","HMGB2"
5.37694827674429e-25,1.89715531330646,0.347,0.267,8.03907536856038e-21,"7","DPP9"
8.68687556412277e-25,0.516018429818988,0.622,0.85,1.298774765592e-20,"7","CASZ1"
1.2995957449303e-24,1.65872437921556,0.387,0.329,1.94302559824529e-20,"7","GTF3C4"
3.0496158113291e-24,0.988163365760272,0.548,0.676,4.55948059951814e-20,"7","CERT1"
8.6150895300206e-24,1.74401233077878,0.36,0.29,1.28804203563338e-19,"7","LPP"
7.48547230148483e-22,1.23882767308114,0.479,0.518,1.119152963795e-17,"7","IPP"
1.02380232314508e-21,0.794818540794657,0.602,0.738,1.53068685333422e-17,"7","TUBB4B"
1.94266304889657e-21,1.0070783770871,0.524,0.63,2.90447552440527e-17,"7","MADCAM1"
3.05984043798748e-21,1.27988971112872,0.47,0.504,4.57476743883509e-17,"7","CLGN"
3.24200031014975e-21,0.550191275779709,0.609,0.844,4.84711466370488e-17,"7","CHMP5"
3.68267842260811e-21,0.722514182566538,0.582,0.781,5.50597250964138e-17,"7","SMCO4"
4.29880960746389e-21,0.852772442408484,0.563,0.728,6.42715024411926e-17,"7","PCDHB2"
1.50777436976493e-20,1.41815607225739,0.424,0.406,2.25427346023555e-16,"7","TMTC1"
1.91255580014674e-20,1.48614199069439,0.334,0.255,2.85946217679939e-16,"7","ABTB1"
2.86847874450454e-20,0.799626947521833,0.563,0.738,4.28866257090874e-16,"7","SLC30A4"
1.88726821036268e-19,0.684775502931436,0.572,0.756,2.82165470131324e-15,"7","GREM2"
4.37552000658514e-19,0.932505460578148,0.528,0.643,6.54183996184544e-15,"7","TRNT1"
6.49259668769272e-19,0.603844231998436,0.595,0.802,9.70708130776938e-15,"7","MED31"
7.36884232266857e-19,0.731165110509531,0.564,0.756,1.10171561566218e-14,"7","TOMM6"
1.71879715574048e-18,0.627485608239023,0.572,0.767,2.56977362754759e-14,"7","TGOLN2"
2.50480392549708e-18,0.628924737987861,0.584,0.802,3.74493234901069e-14,"7","NR2C2"
2.64136120080069e-18,1.74928428980548,0.276,0.198,3.94909913131712e-14,"7","GTF2I-AS1"
4.20470091864339e-18,0.71210999465201,0.564,0.761,6.28644834346374e-14,"7","PHLDB3"
1.67984109901066e-17,0.638271559395851,0.572,0.783,2.51153042713084e-13,"7","FAAP24"
1.74808037109771e-17,1.16855036686339,0.449,0.482,2.61355496282818e-13,"7","SPCS3"
3.24754256310176e-17,1.22468700470491,0.454,0.496,4.85540088609344e-13,"7","KCTD12"
6.84487158260974e-17,0.528427921123009,0.593,0.833,1.02337675031598e-12,"7","DCAF12L2"
8.9441550735149e-17,0.863438795629788,0.529,0.684,1.33724062504121e-12,"7","GLI3"
9.14890628339998e-17,1.18802911801327,0.471,0.535,1.36785297843113e-12,"7","ANK2"
9.74760004500507e-17,0.84845690221094,0.541,0.712,1.45736368272871e-12,"7","VRK1"
1.26441563057979e-16,1.14263213771442,0.454,0.491,1.89042780927984e-12,"7","DNAJC8"
3.28689591707744e-16,0.830269034310261,0.536,0.706,4.91423808562248e-12,"7","TMEM200A"
8.02319954307355e-16,1.51065261484079,0.358,0.323,1.19954856368493e-11,"7","TSLP"
1.62866482527188e-15,0.990259788030809,0.509,0.639,2.43501678026398e-11,"7","SART1"
7.77709840348018e-15,0.706738293745197,0.541,0.728,1.16275398230432e-10,"7","ZNF519"
1.40490252818707e-14,1.70164901521417,0.311,0.262,2.10046976989249e-10,"7","HPS6"
2.60207024016358e-14,0.752889826311871,0.532,0.715,3.89035521606856e-10,"7","MAST3"
3.62679902881654e-14,0.543081325227651,0.582,0.796,5.4224272279836e-10,"7","APOL6"
4.20749995472625e-14,0.670020938079052,0.547,0.745,6.29063318231121e-10,"7","TTLL5"
5.49624312914599e-14,0.550264032576974,0.583,0.784,8.21743310238616e-10,"7","UCK1"
7.34534431076883e-14,0.867180002916407,0.521,0.673,1.09820242790305e-09,"7","LOC100287944"
1.19929703570228e-13,0.61504252730928,0.558,0.761,1.79306899807849e-09,"7","FIGN"
1.34879980955887e-13,1.2559492649529,0.441,0.496,2.01659059527146e-09,"7","PLCG2"
1.73801243698465e-13,0.792571210531779,0.517,0.685,2.59850239453575e-09,"7","PCAT2"
3.41486118724416e-13,0.765749437764278,0.531,0.708,5.10555896104874e-09,"7","KMO"
3.72677403169681e-13,0.527981110619596,0.574,0.802,5.5718998547899e-09,"7","LINC01106"
1.3216643001477e-12,1.34913788062782,0.395,0.418,1.97602029515083e-08,"7","NDUFA10"
1.80203994741948e-12,1.69407164229429,0.261,0.207,2.69422992538687e-08,"7","TMPRSS6"
1.9926035453594e-12,0.828811474773652,0.535,0.735,2.97914156066683e-08,"7","LGALS9"
2.81957110500381e-12,1.28297900420341,0.315,0.266,4.21554075909119e-08,"7","DRC7"
2.94120134271048e-12,1.3972464954494,0.34,0.317,4.39739012748644e-08,"7","KMT2D"
4.50656362202852e-12,0.676285941735049,0.54,0.743,6.73776327129484e-08,"7","NT5C2"
4.68191737248684e-12,0.572045302647591,0.557,0.786,6.99993466360508e-08,"7","PAM16"
1.19786617067294e-11,0.514506196024907,0.154,0.306,1.79092971177311e-07,"7","SOCS6"
1.25243897405398e-11,0.93796941706521,0.482,0.612,1.8725215101081e-07,"7","HCRTR2"
1.28505603831123e-11,0.528833672649691,0.121,0.251,1.92128728287912e-07,"7","LRRFIP1"
1.31332612749541e-11,0.528977019860698,0.555,0.791,1.96355389321839e-07,"7","PSMB6"
1.35727798072915e-11,0.785603617885113,0.509,0.662,2.02926630898816e-07,"7","CFAP96"
1.44563424782981e-11,0.579975899387494,0.133,0.271,2.16136776393035e-07,"7","HDHD5"
1.8258720201372e-11,0.950486920997783,0.463,0.555,2.72986125730713e-07,"7","MAP3K7"
4.22939006130048e-11,0.682642214531093,0.532,0.738,6.32336108065034e-07,"7","SNHG10"
5.31611764193491e-11,0.504486401834085,0.212,0.404,7.94812748645688e-07,"7","LINC00939"
1.29224698148758e-10,0.516858094485015,0.133,0.264,1.93203846202208e-06,"7","UQCC6"
1.51038986084203e-10,1.11097783093803,0.435,0.504,2.25818388094492e-06,"7","FMNL2"
1.63413659772807e-10,0.563083111025797,0.187,0.357,2.44319762726324e-06,"7","PAFAH1B2"
1.86300528018751e-10,0.52003786550036,0.221,0.417,2.78537919440834e-06,"7","SLC27A2"
1.88141710765651e-10,0.541416761343632,0.204,0.386,2.81290671765725e-06,"7","SEPTIN3"
2.26027335796822e-10,0.52468404906728,0.188,0.358,3.37933469749828e-06,"7","COPG2"
2.6417983962777e-10,0.730629282639112,0.524,0.73,3.94975278227479e-06,"7","DYRK1B"
2.97426668499472e-10,1.05187927197108,0.446,0.536,4.44682612073561e-06,"7","TSNAX-DT"
2.9746146878812e-10,0.504922372573693,0.175,0.331,4.44734641985119e-06,"7","LBX2"
3.00011003587944e-10,0.512821314427514,0.228,0.43,4.48546451464335e-06,"7","PNPLA1"
4.59171522532568e-10,1.5962979436541,0.276,0.24,6.86507343338442e-06,"7","LINC03146"
4.88547296944009e-10,0.52938511837557,0.172,0.326,7.30427063660987e-06,"7","LOC102724200"
5.38174705429628e-10,0.511542206210537,0.147,0.283,8.04625002087837e-06,"7","PPP6R3"
7.70103059563218e-10,0.519085390832249,0.195,0.366,1.15138108435297e-05,"7","PIP5K1B"
1.20340954939956e-09,1.06716940177323,0.451,0.566,1.79921761730728e-05,"7","ETV7"
1.24458841477043e-09,0.548916940716948,0.164,0.308,1.86078413892327e-05,"7","GCLC"
1.51843559724585e-09,0.566435321543617,0.133,0.255,2.27021306144227e-05,"7","KIAA2012"
1.57260087044977e-09,0.524787106267392,0.151,0.286,2.35119556140945e-05,"7","METTL4"
1.89812056953626e-09,0.51200249913264,0.154,0.288,2.83788006351367e-05,"7","WDR44"
2.43145109274611e-09,0.55212449765,0.159,0.298,3.63526252876471e-05,"7","LOC105371046"
2.47704891703808e-09,1.35987119225935,0.338,0.338,3.70343583586364e-05,"7","LINC02506"
2.7534879805721e-09,0.558152086401946,0.173,0.321,4.11673987975335e-05,"7","OVCH2"
2.86071178998008e-09,0.63368757395257,0.525,0.743,4.27705019719922e-05,"7","CCNQ"
2.91695227860513e-09,0.548692950081547,0.178,0.33,4.36113535174254e-05,"7","SLC35F6"
3.8857526201405e-09,0.525207091387906,0.134,0.253,5.80958874237206e-05,"7","TTLL12"
3.9675114790444e-09,0.545088597484017,0.211,0.386,5.93182641231928e-05,"7","EMP2"
4.31494912396148e-09,0.516308367117713,0.171,0.316,6.45128043523481e-05,"7","STX7"
4.55519899098701e-09,0.531824145397478,0.139,0.262,6.81047801142467e-05,"7","LDAH"
4.70553526692089e-09,0.721339067683821,0.512,0.716,7.03524577757342e-05,"7","RECQL"
5.15878085138515e-09,0.542034776564215,0.245,0.45,7.71289325090593e-05,"7","BNIP2"
6.3419834516949e-09,0.583578137397562,0.162,0.3,9.48189945862905e-05,"7","MED22"
6.53105941497669e-09,0.59206902177576,0.16,0.296,9.76458693133164e-05,"7","USP15"
6.55038073013008e-09,0.570373061522242,0.18,0.33,9.79347422961748e-05,"7","LINC02352"
6.96037052468052e-09,0.550322399589992,0.199,0.364,0.000104064499714499,"7","WDR33"
9.83277830354969e-09,0.619229089711372,0.183,0.336,0.000147009868416371,"7","BRIX1"
1.01216346299479e-08,0.608830545650031,0.159,0.293,0.000151328559352351,"7","ANXA9"
1.01922046972757e-08,0.557037975669225,0.224,0.407,0.000152383652428969,"7","SKAP1-AS2"
1.2473330574477e-08,0.563852031626434,0.215,0.392,0.000186488765419006,"7","MKRN3"
1.24987720834348e-08,0.59337560765344,0.167,0.305,0.000186869141419434,"7","ZNF436-AS1"
1.27315022018992e-08,0.509312170530363,0.154,0.283,0.000190348689420596,"7","OSTM1"
1.31886503853129e-08,0.53360838534622,0.21,0.38,0.000197183511910813,"7","HEXIM1"
1.77124875217009e-08,0.540484826336416,0.143,0.264,0.00026481940093695,"7","ALG3"
1.79445220436498e-08,0.53307378604064,0.16,0.292,0.000268288549074608,"7","EDRF1-DT"
1.85516723921102e-08,0.525757431697983,0.193,0.348,0.00027736605393444,"7","NUSAP1"
2.04421675157971e-08,0.57791943108926,0.202,0.366,0.000305630846528682,"7","HGD"
2.28341900812587e-08,0.606585059800267,0.183,0.334,0.000341393975904898,"7","HTT"
2.32549983241967e-08,0.810954632049845,0.484,0.647,0.000347685479945065,"7","LRRTM2"
2.76212670662221e-08,0.587028807767958,0.138,0.254,0.000412965563907087,"7","TMPRSS2"
2.79575950342659e-08,0.574433426234453,0.176,0.315,0.00041799400335731,"7","TOP3B"
2.87779069439179e-08,0.561093746858635,0.142,0.26,0.000430258486718517,"7","AQR"
3.03623715377899e-08,0.784955200003747,0.497,0.667,0.000453947816861497,"7","LRRK2"
3.34082901902515e-08,0.549977209486881,0.142,0.259,0.000499487346634451,"7","NLRC4"
3.38912763169394e-08,0.584796368670205,0.231,0.413,0.000506708472214561,"7","MAP2K4"
3.42511218144258e-08,0.528659837572293,0.171,0.306,0.00051208852224748,"7","VIPR2"
3.44800049672064e-08,0.502114962807458,0.159,0.287,0.000515510554264702,"7","ABHD14A"
3.47196093902928e-08,0.559657994094434,0.161,0.291,0.000519092879994267,"7","NTN1"
3.75239368389971e-08,0.5243413265464,0.202,0.36,0.000561020379679845,"7","RNF34"
3.89382100074867e-08,0.569948485298524,0.165,0.296,0.000582165177821933,"7","HMGA1"
4.35172312936542e-08,0.640902675411485,0.154,0.279,0.000650626125071424,"7","CCDC13-AS1"
4.66282759294038e-08,0.52773172517743,0.246,0.441,0.000697139353420516,"7","LOC101927023"
4.75934703096398e-08,0.543635987334687,0.54,0.773,0.000711569974599424,"7","LINC00294"
4.78487142683346e-08,0.545375204112698,0.175,0.312,0.000715386127025871,"7","ADGRF1"
5.5949947965814e-08,1.21511505209351,0.345,0.357,0.000836507672036885,"7","SKAP2"
5.9418797258783e-08,0.663042708727271,0.513,0.729,0.000888370437816064,"7","STX19"
6.15769799190646e-08,0.57015009886423,0.204,0.363,0.000920637426769935,"7","COPS3"
6.5311982843713e-08,0.594750248394484,0.228,0.411,0.000976479455496353,"7","LOC730183"
6.87124728491205e-08,0.54878240578685,0.232,0.412,0.0010273201815672,"7","RPF2"
7.12744659940475e-08,0.568296219482051,0.173,0.309,0.001065624541077,"7","SPRR3"
7.85010045722823e-08,0.682323395705506,0.508,0.717,0.00117366851936019,"7","EML6"
8.30583539533156e-08,0.672513378569241,0.51,0.732,0.00124180544995602,"7","PCIF1"
8.74030218187648e-08,1.02315200692469,0.366,0.373,0.00130676257921235,"7","CHST15"
8.8798861144722e-08,0.553155694667714,0.15,0.269,0.00132763177297474,"7","HID1"
8.88423077566231e-08,0.627700244615207,0.164,0.293,0.00132828134326927,"7","PHPT1"
9.28240927007094e-08,0.550444570771277,0.244,0.433,0.00138781300996831,"7","PPM1B"
9.34214799545983e-08,0.590434664545494,0.155,0.276,0.0013967445468012,"7","FBXO45"
9.35109053253915e-08,0.617202878847929,0.18,0.321,0.00139808154551993,"7","UNC5D"
9.49272376010704e-08,0.550726838981447,0.143,0.255,0.0014192571293736,"7","CHCHD4"
9.92372431143294e-08,0.533400015287708,0.214,0.379,0.00148369602180234,"7","TYW1"
1.03622202102533e-07,0.614529864120586,0.215,0.377,0.00154925554363497,"7","GCC2"
1.04498269970326e-07,0.588912082912682,0.213,0.377,0.00156235363432634,"7","AQP11"
1.18644795762234e-07,0.510932696251484,0.281,0.508,0.00177385834144116,"7","BRF2"
1.20161341903874e-07,0.528282005365323,0.199,0.35,0.00179653222280483,"7","THAP11"
1.26257808417401e-07,0.551090157198659,0.225,0.399,0.00188768049364856,"7","ZDHHC3"
1.26975791231322e-07,0.53789005760114,0.201,0.354,0.00189841505469949,"7","PAPPA"
1.40617542643144e-07,0.560874913472974,0.238,0.426,0.00210237288005765,"7","MYOCOS"
1.41415994771748e-07,0.682193076373187,0.172,0.306,0.0021143105378324,"7","TEKT3"
1.83873908011339e-07,0.593083945435278,0.222,0.392,0.00274909879867753,"7","MBTPS1"
1.97809682987394e-07,0.636768612972863,0.142,0.252,0.00295745257034453,"7","BAIAP2"
2.01804565756454e-07,0.524207397821354,0.543,0.778,0.00301718006262475,"7","GYG1"
2.08960006454763e-07,0.597055385263419,0.517,0.727,0.00312416105650516,"7","STT3A"
2.16097873101483e-07,0.513675766167113,0.284,0.51,0.00323087930074027,"7","PTTG2"
2.3640802333015e-07,0.510774720999584,0.265,0.469,0.00353453635680907,"7","ARHGEF11"
2.76495400048928e-07,0.549058722226283,0.527,0.771,0.00413388272613152,"7","MTA3"
2.77444642076401e-07,0.598459286836475,0.213,0.371,0.00414807484368427,"7","CRPPA"
2.83698876236677e-07,0.653483899274938,0.193,0.339,0.00424158189861456,"7","SOCS3-DT"
2.84222609779311e-07,0.822016055064327,0.472,0.633,0.00424941223881048,"7","ETV1"
3.07423488314966e-07,0.651561699494976,0.154,0.271,0.00459628857379706,"7","CSAG3"
3.19106997025615e-07,0.65829135196056,0.171,0.3,0.00477096871252997,"7","ARID5B"
3.56192239264823e-07,0.546620963176672,0.207,0.361,0.00532543016924837,"7","RSBN1"
4.07927237473481e-07,0.510066654601915,0.284,0.508,0.00609892012746601,"7","ATF1"
4.09626703573092e-07,0.851944060610295,0.464,0.615,0.00612432884512129,"7","NNAT"
4.17639265848761e-07,0.624865943116115,0.166,0.289,0.00624412466370483,"7","MGAT3"
4.4756324201579e-07,0.578130576423129,0.159,0.277,0.00669151803137807,"7","MCMDC2"
5.61879832427965e-07,0.621416456605255,0.168,0.293,0.00840066537463051,"7","RWDD3"
5.82809764390029e-07,0.63289673552589,0.2,0.347,0.00871358878739532,"7","FAM168A"
6.88903921053213e-07,0.561184900189933,0.525,0.739,0.0102998025236666,"7","BROX"
7.20380694544763e-07,0.603167405998298,0.199,0.344,0.0107704117641387,"7","FBXO21"
7.20503288815719e-07,0.558667044095734,0.246,0.431,0.0107722446710838,"7","HLA-DPB1"
8.24937518296141e-07,0.620052194025358,0.19,0.327,0.0123336408360456,"7","CMAS"
8.54679887391733e-07,0.674835255724309,0.499,0.705,0.0127783189963938,"7","KAT6A"
8.71792710785556e-07,0.587727014059852,0.239,0.417,0.0130341728189548,"7","HS3ST3B1"
8.93089189213351e-07,0.540802919200367,0.145,0.251,0.0133525764679288,"7","CDR2L"
1.00836163697187e-06,0.604098687129059,0.512,0.747,0.0150760148343664,"7","SCML2"
1.24723050378683e-06,0.636163718956697,0.204,0.351,0.0186473432621169,"7","GPR18"
1.32252709025068e-06,0.575313852231894,0.26,0.455,0.0197731025263379,"7","CEBPG"
1.56608052630422e-06,0.614440513748418,0.186,0.315,0.0234144699487744,"7","C18orf54"
1.60321978043576e-06,0.735978411148151,0.184,0.317,0.023969738937295,"7","SEPTIN7-DT"
1.69528883979709e-06,0.598237173313336,0.261,0.458,0.0253462634438063,"7","GMPR2"
1.71722666077771e-06,0.590762267926868,0.244,0.423,0.0256742558052876,"7","JUND"
1.83136000521272e-06,0.682865916720921,0.168,0.288,0.0273806634379354,"7","NPIPB5"
1.86982701996472e-06,0.512157114755207,0.297,0.527,0.0279557837754925,"7","RNF24"
2.11065909158537e-06,0.754523757965347,0.147,0.254,0.0315564640782928,"7","CCDC80"
2.12733614174628e-06,0.537345649118304,0.525,0.783,0.0318058026552486,"7","MIR4280HG"
2.12946353997788e-06,0.582369217791809,0.259,0.448,0.0318376093862093,"7","ASGR2"
2.18093564286352e-06,0.8009483805374,0.469,0.643,0.0326071687964524,"7","DNAJA2"
2.57488772789344e-06,0.653122568696234,0.207,0.353,0.0384971464197348,"7","HECW2"
2.71040493115799e-06,0.626093233754501,0.215,0.366,0.0405232641257431,"7","SELENOS"
2.98390403270789e-06,1.0468774934152,0.404,0.495,0.0446123491930156,"7","TAOK3"
3.00121800536646e-06,0.672661815710353,0.187,0.316,0.044871210398234,"7","LINC02963"
3.27746690735734e-06,0.930366691386047,0.441,0.585,0.0490014077318996,"7","MAST1"
3.34802576083697e-06,0.519253952379589,0.259,0.446,0.0500563331502736,"7","TBCEL"
3.45350243468681e-06,0.557783803243248,0.2,0.336,0.0516333149010025,"7","PYROXD2"
3.59923766208553e-06,0.831909743032469,0.463,0.624,0.0538122022858407,"7","MIR2117HG"
3.6283252210482e-06,0.64108987492459,0.198,0.335,0.0542470903798916,"7","ZPBP"
3.66446758257077e-06,0.533841860464469,0.514,0.753,0.0547874548270156,"7","NUP43"
3.7989887604331e-06,0.586240843846411,0.504,0.739,0.0567986809572353,"7","VSTM4"
4.05439041335178e-06,1.28741278961144,0.355,0.403,0.0606171910700225,"7","SCRN2"
4.06561566347794e-06,0.676875477774695,0.493,0.707,0.0607850197846587,"7","NKTR"
4.24164804702243e-06,0.802166803584605,0.464,0.629,0.0634168799510323,"7","TUBA1A"
4.96145497390698e-06,0.637274479506338,0.222,0.376,0.0741787133148833,"7","RNF13"
5.32143950089165e-06,0.549694118577073,0.274,0.474,0.079560841977831,"7","TMIGD3"
5.42415760504931e-06,0.67628421348803,0.507,0.733,0.0810965803530922,"7","ESR2"
5.46821509968551e-06,0.768811777524209,0.47,0.663,0.081755283955398,"7","ZNF805"
5.50520212861285e-06,0.684562553680782,0.167,0.281,0.0823082770248907,"7","CNOT4"
5.77164695287361e-06,0.68336500588977,0.15,0.254,0.0862918935924134,"7","DLL3"
6.52090808266679e-06,0.707724789343667,0.483,0.674,0.0974940967439512,"7","NBEAL1"
6.65335136488913e-06,0.597656779680654,0.217,0.365,0.0994742562564574,"7","DBI"
7.14587311147361e-06,0.547300525079217,0.301,0.525,0.106837948889642,"7","NEK9"
7.35688122580498e-06,0.570830508700396,0.156,0.259,0.10999273120701,"7","EXOC2"
7.37252915205634e-06,0.660171507129067,0.235,0.397,0.110226683352394,"7","KCNK9"
7.53699774998586e-06,0.632248711318988,0.162,0.27,0.112685653360039,"7","LINC03041"
7.71719971546482e-06,0.500171489874971,0.528,0.76,0.115379852945915,"7","ZNF576"
7.98854931566967e-06,0.761018008941633,0.468,0.651,0.119436800818577,"7","DHRS7B"
8.08629812995223e-06,0.555971292580931,0.162,0.269,0.120898243340916,"7","LINC01111"
8.35315950992885e-06,0.913506267766137,0.434,0.566,0.124888087832946,"7","TAP1"
8.41633770633017e-06,0.708111700619656,0.188,0.314,0.125832665047342,"7","EPB41L3"
8.54679183532042e-06,0.660190855051221,0.203,0.34,0.127783084729876,"7","AVPI1"
9.04214960785792e-06,1.20199995193769,0.373,0.437,0.135189178787084,"7","EID3"
9.67012007872914e-06,0.598257842717053,0.256,0.433,0.144577965297079,"7","TNNT3"
9.68799813765522e-06,0.644359201009699,0.222,0.373,0.144845260156083,"7","FAM47E"
1.03154854034563e-05,0.910206582219952,0.436,0.576,0.154226822267075,"7","OTOS"
1.14415784145856e-05,0.602761046417613,0.257,0.437,0.17106303887647,"7","PREPL"
1.1553705179306e-05,0.66491930975182,0.231,0.388,0.172739446135805,"7","SYNPR"
1.17167643206009e-05,0.678856963545653,0.194,0.323,0.175177343357304,"7","UBQLN2"
1.18809684889141e-05,0.968513298150067,0.415,0.524,0.177632359877755,"7","SYDE1"
1.28211240632896e-05,0.967059277022266,0.427,0.554,0.191688625870243,"7","EML2-AS1"
1.42988309030982e-05,0.562026222455827,0.281,0.479,0.213781820832221,"7","PPP1R8"
1.4591878219254e-05,0.647349744142408,0.151,0.251,0.218163171256067,"7","ANKRD1"
1.48043738291834e-05,0.600786446315512,0.237,0.398,0.221340193120121,"7","FHL2"
1.5342518724037e-05,0.665672380267642,0.198,0.328,0.229385997443077,"7","BAP1"
1.57396384616704e-05,0.612799759112753,0.238,0.4,0.235323334640433,"7","WARS2-AS1"
1.63032341556106e-05,0.624720313900257,0.263,0.447,0.243749653860534,"7","LOC101927788"
1.6574607570772e-05,0.738917249743637,0.153,0.252,0.247806957790612,"7","LOC124900193"
1.67067450104177e-05,0.628840988155156,0.25,0.426,0.249782544650755,"7","ZSCAN16"
1.74911197548187e-05,0.687381249936797,0.187,0.309,0.261509731454294,"7","P2RY14"
1.8972326564358e-05,0.679841310086391,0.223,0.372,0.283655254463717,"7","UBE3A"
1.96986938058445e-05,0.669108699074163,0.212,0.35,0.29451517109118,"7","BCCIP"
1.9745678689523e-05,0.590058737614101,0.201,0.329,0.295217642087058,"7","PLEKHH2"
1.97760306545429e-05,0.557532567917466,0.232,0.385,0.29567143431607,"7","SHFL"
2.01387471514677e-05,0.739677057204688,0.17,0.281,0.301094408661593,"7","HIGD2A"
2.05939657727804e-05,0.720853870843743,0.476,0.674,0.30790038226884,"7","ZNF180"
2.44339209463453e-05,0.572642224582722,0.237,0.394,0.365311552068808,"7","PAPPA-AS1"
2.51474326219552e-05,0.622175277121277,0.166,0.272,0.375979265130853,"7","HNRNPC"
2.52341331871235e-05,0.619582714754085,0.224,0.37,0.377275525280684,"7","KCNE2"
2.66442229149749e-05,0.562591947756671,0.284,0.483,0.39835777680179,"7","MARS2"
2.73219858681628e-05,0.565664352272663,0.258,0.433,0.408491010714902,"7","ADAMTS13"
2.80274925396449e-05,0.96248173280912,0.426,0.557,0.419039040960231,"7","DCBLD2"
2.89791926098543e-05,0.568073123492313,0.285,0.485,0.433267908709931,"7","PGGHG"
3.24833138148027e-05,0.621535406722751,0.259,0.436,0.485658024845114,"7","ACER2"
3.35138989688267e-05,0.664952345338479,0.169,0.275,0.501066303482928,"7","SIKE1"
3.87744677999046e-05,0.514025351598447,0.516,0.767,0.579717068076374,"7","CFAP90"
4.1369955887799e-05,1.47809169726881,0.252,0.246,0.618522210478482,"7","LOC124903183"
4.55641116292006e-05,0.592644173296344,0.267,0.443,0.681229032968178,"7","USP9Y"
4.61988668482082e-05,0.571474642767007,0.243,0.399,0.69071925824756,"7","CTH"
4.73165101631073e-05,0.803075585091119,0.162,0.264,0.707429143448617,"7","SMG7"
5.47515313065151e-05,0.520814686576474,0.304,0.512,0.818590144563707,"7","MRPL30"
5.6014456965591e-05,0.659862024017783,0.233,0.383,0.837472146092551,"7","LBHD1"
5.71352104967731e-05,0.651904307881902,0.485,0.708,0.854228532137255,"7","FCRLB"
5.82877500670895e-05,0.526976441404653,0.249,0.406,0.871460151253056,"7","CDHR1"
5.91730353107916e-05,0.76840486894385,0.199,0.322,0.884696050931645,"7","PARP3"
6.69350289909409e-05,0.760085574437454,0.459,0.611,1,"7","ANKS3"
6.78884751969022e-05,0.540921595896043,0.285,0.478,1,"7","MYSM1"
6.79483948320175e-05,0.632721424811041,0.25,0.414,1,"7","MFAP1"
8.10353744661866e-05,0.645800329875121,0.227,0.37,1,"7","CHMP2A"
8.96052096844454e-05,0.823413586622717,0.214,0.35,1,"7","KALRN"
9.28864926761565e-05,0.516536601843311,0.507,0.746,1,"7","QTMAN-AS1"
0.000103249194877667,0.605680737209497,0.503,0.747,1,"7","ERCC6"
0.000108066262137014,0.614926836552955,0.259,0.426,1,"7","RASGRP2"
0.000109583713046255,0.664310180017044,0.294,0.501,1,"7","MCM10"
0.000110524911794008,0.551631772488303,0.248,0.402,1,"7","ST8SIA5-DT"
0.000111792909923169,0.526826413089777,0.237,0.378,1,"7","CLMAT3"
0.00011299486428622,0.785383971439361,0.228,0.374,1,"7","MAPK6-DT"
0.000119000701276875,0.771382282317281,0.194,0.312,1,"7","SNHG25"
0.000119230920202637,0.582948782021224,0.261,0.43,1,"7","LINC01107"
0.000119241484927343,0.512070695995373,0.313,0.528,1,"7","MALL"
0.00012215669842978,0.752525397483168,0.18,0.287,1,"7","PCDH1"
0.000127984748447709,0.592230718530971,0.196,0.308,1,"7","PCLO"
0.000128428251981965,0.562591948126164,0.299,0.503,1,"7","LYPLAL1"
0.000128578362445407,0.657764784470644,0.499,0.719,1,"7","ADD3-AS1"
0.000166228867334313,0.737758845909494,0.171,0.272,1,"7","PCGF5"
0.00016841531211688,0.777299715401302,0.171,0.272,1,"7","IARS2"
0.000169098782657256,0.706368450370111,0.479,0.692,1,"7","C9orf43"
0.000170593130224377,0.875055293968727,0.426,0.557,1,"7","FAM219A"
0.000171743529434296,0.59114573842017,0.272,0.451,1,"7","PLOD2"
0.000172914804208047,0.855034264029417,0.443,0.603,1,"7","CLVS2"
0.00017685178997074,0.760894557186418,0.161,0.255,1,"7","HSF1"
0.000177904520505699,0.587249440357509,0.249,0.399,1,"7","EPS15-AS1"
0.00018581682864941,0.751916603788102,0.16,0.252,1,"7","KIAA1614-AS1"
0.000200239489419317,0.604988318509949,0.222,0.355,1,"7","ROCK2"
0.00021671911226416,0.633099470018049,0.283,0.468,1,"7","EGF"
0.000216770984314167,0.758750199629139,0.459,0.647,1,"7","KRT83"
0.000229084647672648,0.57741467338112,0.285,0.474,1,"7","C19orf38"
0.0002298032792624,0.8144612531946,0.188,0.298,1,"7","STOML2"
